graph,instance,algorithm,requests,robots,capacity,demand,num_instance,isBigTW,cost,time,distance,used_vehicles,used_max,used_min,used_mean,computational_time
mountain,9HR_6Q_50RQT_2q_bigTW_7,Heuristic,50,9,6,2,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,0.21152424812316895
mountain,9HR_6Q_50RQT_3q_bigTW_7,MILP,50,9,6,3,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,2.28
mountain,9HR_6Q_50RQT_3q_bigTW_7,Heuristic,50,9,6,3,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,0.20937490463256836
mountain,9HR_6Q_50RQT_3q_2,MILP,50,9,6,3,2,False,784.0,927.0,764.0,2.0,422.0,342.0,382.0,1.15
mountain,9HR_6Q_50RQT_3q_2,Heuristic,50,9,6,3,2,False,802.0,927.0,782.0,2.0,512.0,270.0,391.0,0.16855478286743164
mountain,9HR_6Q_100RQT_2q_3,MILP,100,9,6,2,3,False,1598.0,1887.0,1568.0,3.0,750.0,68.0,522.6666666666666,3.64
mountain,9HR_6Q_100RQT_2q_3,Heuristic,100,9,6,2,3,False,1588.0,1887.0,1568.0,2.0,956.0,612.0,784.0,0.530142068862915
mountain,9HR_6Q_50RQT_3q_bigTW_9,MILP,50,9,6,3,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,6.34
mountain,9HR_6Q_50RQT_3q_bigTW_9,Heuristic,50,9,6,3,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,0.21206307411193848
mountain,9HR_6Q_100RQT_2q_4,MILP,100,9,6,2,4,False,1626.0,1965.0,1606.0,2.0,832.0,774.0,803.0,3.6
mountain,9HR_6Q_100RQT_2q_4,Heuristic,100,9,6,2,4,False,1638.0,1965.0,1618.0,2.0,1168.0,450.0,809.0,0.5293097496032715
mountain,9HR_6Q_50RQT_2q_bigTW_9,MILP,50,9,6,2,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,7.67
mountain,9HR_6Q_50RQT_2q_bigTW_9,Heuristic,50,9,6,2,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,0.2159738540649414
mountain,9HR_6Q_50RQT_3q_5,MILP,50,9,6,3,5,False,848.0,977.0,828.0,2.0,504.0,324.0,414.0,1.55
mountain,9HR_6Q_50RQT_3q_5,Heuristic,50,9,6,3,5,False,836.0,983.0,816.0,2.0,594.0,222.0,408.0,0.17092108726501465
mountain,6HR_6Q_100RQT_3q_4,MILP,100,6,6,3,4,False,1626.0,1965.0,1606.0,2.0,832.0,774.0,803.0,3.2
mountain,6HR_6Q_100RQT_3q_4,Heuristic,100,6,6,3,4,False,1638.0,1965.0,1618.0,2.0,1168.0,450.0,809.0,0.48923206329345703
mountain,6HR_6Q_100RQT_3q_3,MILP,100,6,6,3,3,False,1598.0,1887.0,1568.0,3.0,778.0,90.0,522.6666666666666,3.19
mountain,6HR_6Q_100RQT_3q_3,Heuristic,100,6,6,3,3,False,1582.0,1887.0,1562.0,2.0,928.0,634.0,781.0,0.49552488327026367
mountain,6HR_6Q_50RQT_3q_5,MILP,50,6,6,3,5,False,832.0,981.0,812.0,2.0,414.0,398.0,406.0,1.48
mountain,6HR_6Q_50RQT_3q_5,Heuristic,50,6,6,3,5,False,840.0,985.0,820.0,2.0,600.0,220.0,410.0,0.1509697437286377
mountain,6HR_6Q_50RQT_3q_2,MILP,50,6,6,3,2,False,784.0,927.0,764.0,2.0,422.0,342.0,382.0,0.9
mountain,6HR_6Q_50RQT_3q_2,Heuristic,50,6,6,3,2,False,802.0,927.0,782.0,2.0,512.0,270.0,391.0,0.14564228057861328
mountain,9HR_6Q_50RQT_3q_4,MILP,50,9,6,3,4,False,880.0,997.0,860.0,2.0,628.0,232.0,430.0,1.56
mountain,9HR_6Q_50RQT_3q_4,Heuristic,50,9,6,3,4,False,880.0,993.0,860.0,2.0,628.0,232.0,430.0,0.18551015853881836
mountain,9HR_6Q_100RQT_2q_5,MILP,100,9,6,2,5,False,1688.0,1951.0,1668.0,2.0,1122.0,546.0,834.0,3.68
mountain,9HR_6Q_100RQT_2q_5,Heuristic,100,9,6,2,5,False,1692.0,1951.0,1672.0,2.0,1260.0,412.0,836.0,0.5400071144104004
mountain,9HR_6Q_50RQT_3q_bigTW_8,MILP,50,9,6,3,8,True,844.0,983.0,834.0,1.0,834.0,834.0,834.0,9.28
mountain,9HR_6Q_50RQT_3q_bigTW_8,Heuristic,50,9,6,3,8,True,842.0,983.0,832.0,1.0,832.0,832.0,832.0,0.21608901023864746
mountain,9HR_6Q_50RQT_2q_bigTW_8,MILP,50,9,6,2,8,True,850.0,983.0,840.0,1.0,840.0,840.0,840.0,8.46
mountain,9HR_6Q_50RQT_2q_bigTW_8,Heuristic,50,9,6,2,8,True,842.0,983.0,832.0,1.0,832.0,832.0,832.0,0.21258115768432617
mountain,9HR_6Q_100RQT_2q_2,MILP,100,9,6,2,2,False,1580.0,1863.0,1560.0,2.0,852.0,708.0,780.0,3.61
mountain,9HR_6Q_100RQT_2q_2,Heuristic,100,9,6,2,2,False,1566.0,1869.0,1546.0,2.0,1032.0,514.0,773.0,0.5522997379302979
mountain,9HR_6Q_50RQT_3q_3,MILP,50,9,6,3,3,False,816.0,945.0,796.0,2.0,554.0,242.0,398.0,1.15
mountain,9HR_6Q_50RQT_3q_3,Heuristic,50,9,6,3,3,False,816.0,945.0,796.0,2.0,554.0,242.0,398.0,0.17296171188354492
mountain,9HR_6Q_50RQT_2q_bigTW_6,MILP,50,9,6,2,6,True,774.0,931.0,764.0,1.0,764.0,764.0,764.0,2.96
mountain,9HR_6Q_50RQT_2q_bigTW_6,Heuristic,50,9,6,2,6,True,774.0,931.0,764.0,1.0,764.0,764.0,764.0,0.2328791618347168
mountain,9HR_6Q_50RQT_3q_bigTW_6,MILP,50,9,6,3,6,True,778.0,931.0,768.0,1.0,768.0,768.0,768.0,1.51
mountain,9HR_6Q_50RQT_3q_bigTW_6,Heuristic,50,9,6,3,6,True,778.0,931.0,768.0,1.0,768.0,768.0,768.0,0.22580313682556152
mountain,9HR_6Q_50RQT_3q_bigTW_1,MILP,50,9,6,3,1,True,802.0,951.0,792.0,1.0,792.0,792.0,792.0,1.81
mountain,9HR_6Q_50RQT_3q_bigTW_1,Heuristic,50,9,6,3,1,True,804.0,951.0,794.0,1.0,794.0,794.0,794.0,0.2490999698638916
mountain,9HR_6Q_50RQT_2q_bigTW_1,MILP,50,9,6,2,1,True,802.0,951.0,792.0,1.0,792.0,792.0,792.0,2.4
mountain,9HR_6Q_50RQT_2q_bigTW_1,Heuristic,50,9,6,2,1,True,804.0,951.0,794.0,1.0,794.0,794.0,794.0,0.22524285316467285
mountain,9HR_6Q_100RQT_3q_bigTW_6,MILP,100,9,6,3,6,True,1592.0,1867.0,1582.0,1.0,1582.0,1582.0,1582.0,19.87
mountain,9HR_6Q_100RQT_3q_bigTW_6,Heuristic,100,9,6,3,6,True,1594.0,1867.0,1584.0,1.0,1584.0,1584.0,1584.0,0.6726388931274414
mountain,9HR_6Q_100RQT_2q_bigTW_6,MILP,100,9,6,2,6,True,1592.0,1867.0,1582.0,1.0,1582.0,1582.0,1582.0,19.03
mountain,9HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,9,6,2,6,True,1594.0,1867.0,1584.0,1.0,1584.0,1584.0,1584.0,0.6696698665618896
mountain,6HR_6Q_50RQT_2q_bigTW_8,MILP,50,6,6,2,8,True,844.0,983.0,834.0,1.0,834.0,834.0,834.0,8.04
mountain,6HR_6Q_50RQT_2q_bigTW_8,Heuristic,50,6,6,2,8,True,842.0,983.0,832.0,1.0,832.0,832.0,832.0,0.18642401695251465
mountain,6HR_6Q_50RQT_3q_bigTW_8,MILP,50,6,6,3,8,True,842.0,983.0,832.0,1.0,832.0,832.0,832.0,6.09
mountain,6HR_6Q_50RQT_3q_bigTW_8,Heuristic,50,6,6,3,8,True,842.0,983.0,832.0,1.0,832.0,832.0,832.0,0.18520712852478027
mountain,3HR_6Q_50RQT_3q_2,MILP,50,3,6,3,2,False,794.0,931.0,774.0,2.0,542.0,232.0,387.0,0.61
mountain,3HR_6Q_50RQT_3q_2,Heuristic,50,3,6,3,2,False,796.0,935.0,776.0,2.0,534.0,242.0,388.0,0.12918710708618164
mountain,3HR_6Q_100RQT_2q_bigTW_8,MILP,100,3,6,2,8,True,1714.0,2017.0,1704.0,1.0,1704.0,1704.0,1704.0,12.04
mountain,3HR_6Q_100RQT_2q_bigTW_8,Heuristic,100,3,6,2,8,True,1708.0,2017.0,1698.0,1.0,1698.0,1698.0,1698.0,0.5772643089294434
mountain,3HR_6Q_100RQT_3q_bigTW_8,MILP,100,3,6,3,8,True,1712.0,2017.0,1702.0,1.0,1702.0,1702.0,1702.0,13.65
mountain,3HR_6Q_100RQT_3q_bigTW_8,Heuristic,100,3,6,3,8,True,1712.0,2017.0,1702.0,1.0,1702.0,1702.0,1702.0,0.5652210712432861
mountain,3HR_6Q_50RQT_3q_5,MILP,50,3,6,3,5,False,832.0,981.0,812.0,2.0,414.0,398.0,406.0,1.27
mountain,3HR_6Q_50RQT_3q_5,Heuristic,50,3,6,3,5,False,840.0,985.0,820.0,2.0,600.0,220.0,410.0,0.1251540184020996
mountain,9HR_6Q_100RQT_2q_bigTW_1,MILP,100,9,6,2,1,True,1604.0,1897.0,1594.0,1.0,1594.0,1594.0,1594.0,16.94
mountain,9HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,9,6,2,1,True,1600.0,1897.0,1590.0,1.0,1590.0,1590.0,1590.0,0.7426750659942627
mountain,9HR_6Q_100RQT_3q_bigTW_1,MILP,100,9,6,3,1,True,1622.0,1897.0,1612.0,1.0,1612.0,1612.0,1612.0,18.53
mountain,9HR_6Q_100RQT_3q_bigTW_1,Heuristic,100,9,6,3,1,True,1614.0,1897.0,1604.0,1.0,1604.0,1604.0,1604.0,0.697796106338501
mountain,6HR_6Q_50RQT_3q_bigTW_6,MILP,50,6,6,3,6,True,778.0,931.0,768.0,1.0,768.0,768.0,768.0,2.1
mountain,6HR_6Q_50RQT_3q_bigTW_6,Heuristic,50,6,6,3,6,True,782.0,935.0,772.0,1.0,772.0,772.0,772.0,0.19629287719726562
mountain,6HR_6Q_50RQT_2q_bigTW_6,MILP,50,6,6,2,6,True,776.0,931.0,766.0,1.0,766.0,766.0,766.0,1.95
mountain,6HR_6Q_50RQT_2q_bigTW_6,Heuristic,50,6,6,2,6,True,780.0,935.0,770.0,1.0,770.0,770.0,770.0,0.2043290138244629
mountain,9HR_6Q_100RQT_2q_bigTW_8,MILP,100,9,6,2,8,True,1714.0,2017.0,1704.0,1.0,1704.0,1704.0,1704.0,16.62
mountain,9HR_6Q_100RQT_2q_bigTW_8,Heuristic,100,9,6,2,8,True,1708.0,2017.0,1698.0,1.0,1698.0,1698.0,1698.0,0.6748158931732178
mountain,9HR_6Q_100RQT_3q_bigTW_8,MILP,100,9,6,3,8,True,1712.0,2017.0,1702.0,1.0,1702.0,1702.0,1702.0,17.25
mountain,9HR_6Q_100RQT_3q_bigTW_8,Heuristic,100,9,6,3,8,True,1712.0,2017.0,1702.0,1.0,1702.0,1702.0,1702.0,0.6552813053131104
mountain,3HR_6Q_100RQT_2q_bigTW_1,MILP,100,3,6,2,1,True,1604.0,1897.0,1594.0,1.0,1594.0,1594.0,1594.0,13.88
mountain,3HR_6Q_100RQT_2q_bigTW_1,Heuristic,100,3,6,2,1,True,1600.0,1897.0,1590.0,1.0,1590.0,1590.0,1590.0,0.620847225189209
mountain,3HR_6Q_100RQT_3q_bigTW_1,MILP,100,3,6,3,1,True,1614.0,1897.0,1604.0,1.0,1604.0,1604.0,1604.0,13.45
mountain,3HR_6Q_100RQT_3q_bigTW_1,Heuristic,100,3,6,3,1,True,1614.0,1897.0,1604.0,1.0,1604.0,1604.0,1604.0,0.6220102310180664
mountain,6HR_6Q_50RQT_2q_bigTW_1,MILP,50,6,6,2,1,True,802.0,951.0,792.0,1.0,792.0,792.0,792.0,2.28
mountain,6HR_6Q_50RQT_2q_bigTW_1,Heuristic,50,6,6,2,1,True,804.0,951.0,794.0,1.0,794.0,794.0,794.0,0.18854093551635742
mountain,6HR_6Q_50RQT_3q_bigTW_1,MILP,50,6,6,3,1,True,802.0,951.0,792.0,1.0,792.0,792.0,792.0,2.18
mountain,6HR_6Q_50RQT_3q_bigTW_1,Heuristic,50,6,6,3,1,True,804.0,951.0,794.0,1.0,794.0,794.0,794.0,0.18919873237609863
mountain,3HR_6Q_100RQT_3q_bigTW_6,MILP,100,3,6,3,6,True,1592.0,1867.0,1582.0,1.0,1582.0,1582.0,1582.0,13.29
mountain,3HR_6Q_100RQT_3q_bigTW_6,Heuristic,100,3,6,3,6,True,1594.0,1867.0,1584.0,1.0,1584.0,1584.0,1584.0,0.5737128257751465
mountain,3HR_6Q_100RQT_2q_bigTW_6,MILP,100,3,6,2,6,True,1592.0,1867.0,1582.0,1.0,1582.0,1582.0,1582.0,10.9
mountain,3HR_6Q_100RQT_2q_bigTW_6,Heuristic,100,3,6,2,6,True,1594.0,1867.0,1584.0,1.0,1584.0,1584.0,1584.0,0.5790891647338867
mountain,3HR_6Q_100RQT_3q_9,MILP,100,3,6,3,9,False,1766.0,2045.0,1746.0,2.0,922.0,824.0,873.0,2.78
mountain,3HR_6Q_100RQT_3q_9,Heuristic,100,3,6,3,9,False,1748.0,2045.0,1728.0,2.0,1100.0,628.0,864.0,0.4371635913848877
mountain,3HR_6Q_100RQT_3q_0,MILP,100,3,6,3,0,False,1470.0,1767.0,1450.0,2.0,958.0,492.0,725.0,2.79
mountain,3HR_6Q_100RQT_3q_0,Heuristic,100,3,6,3,0,False,1452.0,1761.0,1432.0,2.0,938.0,494.0,716.0,0.4604039192199707
mountain,3HR_6Q_100RQT_3q_7,MILP,100,3,6,3,7,False,1646.0,1963.0,1616.0,3.0,652.0,478.0,538.6666666666666,2.83
mountain,3HR_6Q_100RQT_3q_7,Heuristic,100,3,6,3,7,False,1650.0,1963.0,1630.0,2.0,1140.0,490.0,815.0,0.47797226905822754
mountain,6HR_6Q_50RQT_2q_bigTW_0,MILP,50,6,6,2,0,True,800.0,939.0,790.0,1.0,790.0,790.0,790.0,2.38
mountain,6HR_6Q_50RQT_2q_bigTW_0,Heuristic,50,6,6,2,0,True,794.0,939.0,784.0,1.0,784.0,784.0,784.0,0.20198297500610352
mountain,6HR_6Q_50RQT_3q_bigTW_0,MILP,50,6,6,3,0,True,804.0,939.0,794.0,1.0,794.0,794.0,794.0,1.82
mountain,6HR_6Q_50RQT_3q_bigTW_0,Heuristic,50,6,6,3,0,True,790.0,939.0,780.0,1.0,780.0,780.0,780.0,0.19719505310058594
mountain,3HR_6Q_100RQT_3q_bigTW_7,MILP,100,3,6,3,7,True,1648.0,1955.0,1638.0,1.0,1638.0,1638.0,1638.0,13.88
mountain,3HR_6Q_100RQT_3q_bigTW_7,Heuristic,100,3,6,3,7,True,1652.0,1955.0,1642.0,1.0,1642.0,1642.0,1642.0,0.5808219909667969
mountain,3HR_6Q_100RQT_2q_bigTW_7,MILP,100,3,6,2,7,True,1634.0,1955.0,1624.0,1.0,1624.0,1624.0,1624.0,11.09
mountain,3HR_6Q_100RQT_2q_bigTW_7,Heuristic,100,3,6,2,7,True,1638.0,1955.0,1628.0,1.0,1628.0,1628.0,1628.0,0.5889139175415039
mountain,9HR_6Q_100RQT_2q_bigTW_9,MILP,100,9,6,2,9,True,1750.0,2037.0,1740.0,1.0,1740.0,1740.0,1740.0,17.75
mountain,9HR_6Q_100RQT_2q_bigTW_9,Heuristic,100,9,6,2,9,True,1750.0,2037.0,1740.0,1.0,1740.0,1740.0,1740.0,0.7029709815979004
mountain,9HR_6Q_100RQT_3q_bigTW_9,MILP,100,9,6,3,9,True,1750.0,2037.0,1740.0,1.0,1740.0,1740.0,1740.0,17.4
mountain,9HR_6Q_100RQT_3q_bigTW_9,Heuristic,100,9,6,3,9,True,1750.0,2037.0,1740.0,1.0,1740.0,1740.0,1740.0,0.678659200668335
mountain,6HR_6Q_50RQT_3q_bigTW_7,MILP,50,6,6,3,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,7.54
mountain,6HR_6Q_50RQT_3q_bigTW_7,Heuristic,50,6,6,3,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,0.18314814567565918
mountain,6HR_6Q_50RQT_2q_bigTW_7,MILP,50,6,6,2,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,7.84
mountain,6HR_6Q_50RQT_2q_bigTW_7,Heuristic,50,6,6,2,7,True,898.0,1053.0,888.0,1.0,888.0,888.0,888.0,0.18459868431091309
mountain,3HR_6Q_100RQT_2q_bigTW_0,MILP,100,3,6,2,0,True,1484.0,1763.0,1474.0,1.0,1474.0,1474.0,1474.0,13.07
mountain,3HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,3,6,2,0,True,1488.0,1767.0,1478.0,1.0,1478.0,1478.0,1478.0,0.6263391971588135
mountain,3HR_6Q_100RQT_3q_bigTW_0,MILP,100,3,6,3,0,True,1490.0,1763.0,1480.0,1.0,1480.0,1480.0,1480.0,13.67
mountain,3HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,3,6,3,0,True,1494.0,1767.0,1484.0,1.0,1484.0,1484.0,1484.0,0.6051998138427734
mountain,3HR_6Q_100RQT_2q_bigTW_9,MILP,100,3,6,2,9,True,1758.0,2037.0,1748.0,1.0,1748.0,1748.0,1748.0,12.83
mountain,3HR_6Q_100RQT_2q_bigTW_9,Heuristic,100,3,6,2,9,True,1752.0,2037.0,1742.0,1.0,1742.0,1742.0,1742.0,0.5957770347595215
mountain,3HR_6Q_100RQT_3q_bigTW_9,MILP,100,3,6,3,9,True,1760.0,2037.0,1750.0,1.0,1750.0,1750.0,1750.0,14.02
mountain,3HR_6Q_100RQT_3q_bigTW_9,Heuristic,100,3,6,3,9,True,1752.0,2037.0,1742.0,1.0,1742.0,1742.0,1742.0,0.611083984375
mountain,9HR_6Q_100RQT_2q_bigTW_0,MILP,100,9,6,2,0,True,1482.0,1767.0,1472.0,1.0,1472.0,1472.0,1472.0,19.23
mountain,9HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,9,6,2,0,True,1484.0,1767.0,1474.0,1.0,1474.0,1474.0,1474.0,0.6980102062225342
mountain,9HR_6Q_100RQT_3q_bigTW_0,MILP,100,9,6,3,0,True,1490.0,1767.0,1480.0,1.0,1480.0,1480.0,1480.0,19.39
mountain,9HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,9,6,3,0,True,1486.0,1767.0,1476.0,1.0,1476.0,1476.0,1476.0,0.685250997543335
mountain,3HR_6Q_50RQT_3q_4,MILP,50,3,6,3,4,False,880.0,997.0,860.0,2.0,628.0,232.0,430.0,1.19
mountain,3HR_6Q_50RQT_3q_4,Heuristic,50,3,6,3,4,False,880.0,993.0,860.0,2.0,628.0,232.0,430.0,0.11893320083618164
mountain,6HR_6Q_50RQT_2q_bigTW_9,MILP,50,6,6,2,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,6.95
mountain,6HR_6Q_50RQT_2q_bigTW_9,Heuristic,50,6,6,2,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,0.18836617469787598
mountain,3HR_6Q_50RQT_3q_3,MILP,50,3,6,3,3,False,820.0,945.0,800.0,2.0,514.0,286.0,400.0,0.61
mountain,3HR_6Q_50RQT_3q_3,Heuristic,50,3,6,3,3,False,834.0,945.0,814.0,2.0,460.0,354.0,407.0,0.12398886680603027
mountain,6HR_6Q_50RQT_3q_bigTW_9,MILP,50,6,6,3,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,6.73
mountain,6HR_6Q_50RQT_3q_bigTW_9,Heuristic,50,6,6,3,9,True,868.0,1003.0,858.0,1.0,858.0,858.0,858.0,0.1907951831817627
mountain,9HR_6Q_100RQT_3q_bigTW_7,MILP,100,9,6,3,7,True,1648.0,1955.0,1638.0,1.0,1638.0,1638.0,1638.0,17.63
mountain,9HR_6Q_100RQT_3q_bigTW_7,Heuristic,100,9,6,3,7,True,1652.0,1955.0,1642.0,1.0,1642.0,1642.0,1642.0,0.6705191135406494
mountain,9HR_6Q_100RQT_2q_bigTW_7,MILP,100,9,6,2,7,True,1634.0,1955.0,1624.0,1.0,1624.0,1624.0,1624.0,18.44
mountain,9HR_6Q_100RQT_2q_bigTW_7,Heuristic,100,9,6,2,7,True,1638.0,1955.0,1628.0,1.0,1628.0,1628.0,1628.0,0.6756210327148438
mountain,3HR_6Q_100RQT_3q_6,MILP,100,3,6,3,6,False,1598.0,1875.0,1578.0,2.0,842.0,736.0,789.0,2.84
mountain,3HR_6Q_100RQT_3q_6,Heuristic,100,3,6,3,6,False,1592.0,1875.0,1572.0,2.0,872.0,700.0,786.0,0.42586207389831543
mountain,3HR_6Q_100RQT_3q_1,MILP,100,3,6,3,1,False,1616.0,1903.0,1596.0,2.0,824.0,772.0,798.0,2.89
mountain,3HR_6Q_100RQT_3q_1,Heuristic,100,3,6,3,1,False,1618.0,1907.0,1598.0,2.0,894.0,704.0,799.0,0.43151307106018066
mountain,3HR_6Q_100RQT_3q_8,MILP,100,3,6,3,8,False,1726.0,2021.0,1706.0,2.0,880.0,826.0,853.0,2.9
mountain,3HR_6Q_100RQT_3q_8,Heuristic,100,3,6,3,8,False,1686.0,2021.0,1666.0,2.0,872.0,794.0,833.0,0.43010926246643066
mountain,3HR_6Q_50RQT_2q_4,MILP,50,3,6,2,4,False,880.0,997.0,860.0,2.0,628.0,232.0,430.0,1.22
mountain,3HR_6Q_50RQT_2q_4,Heuristic,50,3,6,2,4,False,880.0,993.0,860.0,2.0,628.0,232.0,430.0,0.11951804161071777
mountain,3HR_6Q_50RQT_2q_3,MILP,50,3,6,2,3,False,820.0,945.0,800.0,2.0,514.0,286.0,400.0,0.61
mountain,3HR_6Q_50RQT_2q_3,Heuristic,50,3,6,2,3,False,834.0,945.0,814.0,2.0,460.0,354.0,407.0,0.12378692626953125
mountain,3HR_6Q_100RQT_2q_6,MILP,100,3,6,2,6,False,1594.0,1875.0,1574.0,2.0,800.0,774.0,787.0,2.79
mountain,3HR_6Q_100RQT_2q_6,Heuristic,100,3,6,2,6,False,1592.0,1875.0,1572.0,2.0,872.0,700.0,786.0,0.4239332675933838
mountain,3HR_6Q_100RQT_2q_1,MILP,100,3,6,2,1,False,1610.0,1903.0,1590.0,2.0,818.0,772.0,795.0,2.9
mountain,3HR_6Q_100RQT_2q_1,Heuristic,100,3,6,2,1,False,1612.0,1907.0,1592.0,2.0,894.0,698.0,796.0,0.4287869930267334
mountain,3HR_6Q_100RQT_2q_8,MILP,100,3,6,2,8,False,1716.0,2021.0,1696.0,2.0,864.0,832.0,848.0,2.77
mountain,3HR_6Q_100RQT_2q_8,Heuristic,100,3,6,2,8,False,1682.0,2021.0,1662.0,2.0,872.0,790.0,831.0,0.4378387928009033
mountain,3HR_6Q_50RQT_2q_2,MILP,50,3,6,2,2,False,800.0,931.0,780.0,2.0,548.0,232.0,390.0,0.61
mountain,3HR_6Q_50RQT_2q_2,Heuristic,50,3,6,2,2,False,796.0,935.0,776.0,2.0,534.0,242.0,388.0,0.1314852237701416
mountain,3HR_6Q_50RQT_2q_5,MILP,50,3,6,2,5,False,832.0,981.0,812.0,2.0,414.0,398.0,406.0,1.28
mountain,3HR_6Q_50RQT_2q_5,Heuristic,50,3,6,2,5,False,840.0,985.0,820.0,2.0,600.0,220.0,410.0,0.12563395500183105
mountain,3HR_6Q_100RQT_2q_9,MILP,100,3,6,2,9,False,1766.0,2045.0,1746.0,2.0,922.0,824.0,873.0,2.77
mountain,3HR_6Q_100RQT_2q_9,Heuristic,100,3,6,2,9,False,1748.0,2045.0,1728.0,2.0,1100.0,628.0,864.0,0.4372990131378174
mountain,3HR_6Q_100RQT_2q_0,MILP,100,3,6,2,0,False,1476.0,1767.0,1456.0,2.0,942.0,514.0,728.0,2.84
mountain,3HR_6Q_100RQT_2q_0,Heuristic,100,3,6,2,0,False,1448.0,1761.0,1428.0,2.0,934.0,494.0,714.0,0.44718074798583984
mountain,3HR_6Q_100RQT_2q_7,MILP,100,3,6,2,7,False,1642.0,1963.0,1612.0,3.0,656.0,470.0,537.3333333333334,2.91
mountain,3HR_6Q_100RQT_2q_7,Heuristic,100,3,6,2,7,False,1650.0,1963.0,1630.0,2.0,1140.0,490.0,815.0,0.4523129463195801
mountain,9HR_6Q_100RQT_3q_1,MILP,100,9,6,3,1,False,1616.0,1907.0,1596.0,2.0,948.0,648.0,798.0,3.68
mountain,9HR_6Q_100RQT_3q_1,Heuristic,100,9,6,3,1,False,1610.0,1907.0,1590.0,2.0,1054.0,536.0,795.0,0.5198698043823242
mountain,9HR_6Q_50RQT_2q_0,MILP,50,9,6,2,0,False,818.0,945.0,798.0,2.0,546.0,252.0,399.0,1.15
mountain,9HR_6Q_50RQT_2q_0,Heuristic,50,9,6,2,0,False,814.0,941.0,794.0,2.0,514.0,280.0,397.0,0.1707289218902588
mountain,9HR_6Q_50RQT_2q_7,MILP,50,9,6,2,7,False,916.0,1051.0,896.0,2.0,540.0,356.0,448.0,1.54
mountain,9HR_6Q_50RQT_2q_7,Heuristic,50,9,6,2,7,False,916.0,1051.0,896.0,2.0,540.0,356.0,448.0,0.17592287063598633
mountain,9HR_6Q_100RQT_3q_6,MILP,100,9,6,3,6,False,1572.0,1875.0,1552.0,2.0,806.0,746.0,776.0,3.62
mountain,9HR_6Q_100RQT_3q_6,Heuristic,100,9,6,3,6,False,1572.0,1875.0,1552.0,2.0,1120.0,432.0,776.0,0.5450439453125
mountain,9HR_6Q_100RQT_3q_8,MILP,100,9,6,3,8,False,1716.0,2025.0,1696.0,2.0,1130.0,566.0,848.0,3.65
mountain,9HR_6Q_100RQT_3q_8,Heuristic,100,9,6,3,8,False,1712.0,2025.0,1692.0,2.0,1134.0,558.0,846.0,0.5123729705810547
mountain,9HR_6Q_50RQT_2q_9,MILP,50,9,6,2,9,False,874.0,1011.0,854.0,2.0,450.0,404.0,427.0,1.58
mountain,9HR_6Q_50RQT_2q_9,Heuristic,50,9,6,2,9,False,894.0,1011.0,874.0,2.0,556.0,318.0,437.0,0.16194510459899902
mountain,6HR_6Q_100RQT_2q_bigTW_0,MILP,100,6,6,2,0,True,1488.0,1767.0,1478.0,1.0,1478.0,1478.0,1478.0,13.23
mountain,6HR_6Q_100RQT_2q_bigTW_0,Heuristic,100,6,6,2,0,True,1484.0,1767.0,1474.0,1.0,1474.0,1474.0,1474.0,0.6822230815887451
mountain,6HR_6Q_100RQT_3q_bigTW_0,MILP,100,6,6,3,0,True,1492.0,1767.0,1482.0,1.0,1482.0,1482.0,1482.0,14.1
mountain,6HR_6Q_100RQT_3q_bigTW_0,Heuristic,100,6,6,3,0,True,1486.0,1767.0,1476.0,1.0,1476.0,1476.0,1476.0,0.6495211124420166
mountain,6HR_6Q_100RQT_2q_0,MILP,100,6,6,2,0,False,1452.0,1765.0,1432.0,2.0,780.0,652.0,716.0,3.17
mountain,6HR_6Q_100RQT_2q_0,Heuristic,100,6,6,2,0,False,1452.0,1765.0,1432.0,2.0,792.0,640.0,716.0,0.46556711196899414
mountain,3HR_6Q_50RQT_3q_bigTW_5,MILP,50,3,6,3,5,True,824.0,983.0,814.0,1.0,814.0,814.0,814.0,6.55
mountain,3HR_6Q_50RQT_3q_bigTW_5,Heuristic,50,3,6,3,5,True,824.0,983.0,814.0,1.0,814.0,814.0,814.0,0.1775510311126709
mountain,3HR_6Q_50RQT_2q_bigTW_5,MILP,50,3,6,2,5,True,832.0,983.0,822.0,1.0,822.0,822.0,822.0,5.2
